sequence_a_bmrb_id,sequence_a_pdb_id,sequence_a_chain_id,sequence_a_length,sequence_b_bmrb_id,sequence_b_pdb_id,sequence_b_chain_id,sequence_b_length,global_identity,exact_matches,alignment_columns,mismatches,sequence_a_gap_columns,sequence_b_gap_columns,alignment_score,identity_threshold,component_edge
4701,1D9S,A,136,4759,1QPU,A,106,0.25,36,144,62,8,38,-72,0.4,False
4701,1D9S,A,136,4771,1S62,A,102,0.2262773722627737,31,137,70,1,35,-75,0.4,False
4701,1D9S,A,136,4781,1F6U,A,55,0.1798561151079136,25,139,27,3,84,-89,0.4,False
4701,1D9S,A,136,4792,2AN7,A,83,0.2777777777777778,40,144,35,8,61,-64,0.4,False
4701,1D9S,A,136,4829,1JXS,A,98,0.2097902097902098,30,143,61,7,45,-83,0.4,False
4701,1D9S,A,136,4833,1G6E,A,87,0.2246376811594203,31,138,54,2,51,-76,0.4,False
4706,1CX1,A,153,4721,1D8J,A,81,0.2142857142857142,33,154,47,1,73,-88,0.4,False
4706,1CX1,A,153,4740,1GH9,A,71,0.2,31,155,38,2,84,-93,0.4,False
4706,1CX1,A,153,4752,1J9I,A,68,0.2026143790849673,31,153,37,0,85,-91,0.4,False
4706,1CX1,A,153,4757,1DV0,A,45,0.1818181818181818,28,154,16,1,109,-98,0.4,False
4706,1CX1,A,153,4759,1QPU,A,106,0.2514970059880239,42,167,50,14,61,-83,0.4,False
4706,1CX1,A,153,4771,1S62,A,102,0.2243589743589743,35,156,64,3,54,-86,0.4,False
4706,1CX1,A,153,4781,1F6U,A,55,0.1372549019607843,21,153,34,0,98,-111,0.4,False
4706,1CX1,A,153,4792,2AN7,A,83,0.2179487179487179,34,156,46,3,73,-88,0.4,False
4706,1CX1,A,153,4829,1JXS,A,98,0.2243589743589743,35,156,60,3,58,-86,0.4,False
4706,1CX1,A,153,4833,1G6E,A,87,0.23125,37,160,43,7,73,-86,0.4,False
4716,1N4C,A,182,4721,1D8J,A,81,0.2204301075268817,41,186,36,4,105,-104,0.4,False
4716,1N4C,A,182,4740,1GH9,A,71,0.1923076923076923,35,182,36,0,111,-112,0.4,False
4716,1N4C,A,182,4752,1J9I,A,68,0.2,37,185,28,3,117,-111,0.4,False
4716,1N4C,A,182,4757,1DV0,A,45,0.1428571428571428,26,182,19,0,137,-130,0.4,False
4716,1N4C,A,182,4759,1QPU,A,106,0.2473118279569892,46,186,56,4,80,-94,0.4,False
4716,1N4C,A,182,4771,1S62,A,102,0.2473118279569892,46,186,52,4,84,-94,0.4,False
4716,1N4C,A,182,4781,1F6U,A,55,0.1758241758241758,32,182,23,0,127,-118,0.4,False
4716,1N4C,A,182,4792,2AN7,A,83,0.2365591397849462,44,186,35,4,103,-98,0.4,False
4716,1N4C,A,182,4829,1JXS,A,98,0.2204301075268817,41,186,53,4,88,-104,0.4,False
4716,1N4C,A,182,4833,1G6E,A,87,0.1967213114754098,36,183,50,1,96,-111,0.4,False
4717,1F7W,A,144,4721,1D8J,A,81,0.2162162162162162,32,148,45,4,67,-84,0.4,False
4717,1F7W,A,144,4740,1GH9,A,71,0.2027027027027027,30,148,37,4,77,-88,0.4,False
4717,1F7W,A,144,4752,1J9I,A,68,0.2176870748299319,32,147,33,3,79,-83,0.4,False
4717,1F7W,A,144,4757,1DV0,A,45,0.184931506849315,27,146,16,2,101,-92,0.4,False
4717,1F7W,A,144,4759,1QPU,A,106,0.2662337662337662,41,154,55,10,48,-72,0.4,False
4717,1F7W,A,144,4771,1S62,A,102,0.2214765100671141,33,149,64,5,47,-83,0.4,False
4717,1F7W,A,144,4781,1F6U,A,55,0.1891891891891892,28,148,23,4,93,-92,0.4,False
4717,1F7W,A,144,4792,2AN7,A,83,0.25,37,148,42,4,65,-74,0.4,False
4717,1F7W,A,144,4829,1JXS,A,98,0.25,38,152,52,8,54,-76,0.4,False
4717,1F7W,A,144,4833,1G6E,A,87,0.2364864864864864,35,148,48,4,61,-78,0.4,False
4721,1D8J,A,81,4735,1JYT,A,163,0.2303030303030303,38,165,41,84,2,-89,0.4,False
4721,1D8J,A,81,4751,1IVM,A,130,0.2444444444444444,33,135,43,54,5,-69,0.4,False
4721,1D8J,A,81,4775,1DUJ,A,187,0.2222222222222222,42,189,37,108,2,-105,0.4,False
4721,1D8J,A,81,4779,1PLO,A,122,0.232,29,125,49,44,3,-67,0.4,False
4721,1D8J,A,81,4791,1JR6,A,138,0.2307692307692307,33,143,43,62,5,-77,0.4,False
4721,1D8J,A,81,4797,1KD6,A,179,0.2240437158469945,41,183,36,102,4,-101,0.4,False
4721,1D8J,A,81,4814,1LS4,A,164,0.2142857142857142,36,168,41,87,4,-96,0.4,False
4721,1D8J,A,81,4825,1M58,A,106,0.2123893805309734,24,113,50,32,7,-65,0.4,False
4721,1D8J,A,81,4841,1E91,A,85,0.2959183673469387,29,98,39,17,13,-40,0.4,False
4735,1JYT,A,163,4740,1GH9,A,71,0.2130177514792899,36,169,29,6,98,-97,0.4,False
4735,1JYT,A,163,4752,1J9I,A,68,0.2242424242424242,37,165,29,2,97,-91,0.4,False
4735,1JYT,A,163,4757,1DV0,A,45,0.1636363636363636,27,165,16,2,120,-111,0.4,False
4735,1JYT,A,163,4759,1QPU,A,106,0.2485549132947976,43,173,53,10,67,-87,0.4,False
4735,1JYT,A,163,4771,1S62,A,102,0.25,42,168,55,5,66,-84,0.4,False
4735,1JYT,A,163,4781,1F6U,A,55,0.1656441717791411,27,163,28,0,108,-109,0.4,False
4735,1JYT,A,163,4792,2AN7,A,83,0.244047619047619,41,168,37,5,85,-86,0.4,False
4735,1JYT,A,163,4829,1JXS,A,98,0.2181818181818181,36,165,60,2,67,-93,0.4,False
4735,1JYT,A,163,4833,1G6E,A,87,0.2,33,165,52,2,78,-99,0.4,False
4740,1GH9,A,71,4751,1IVM,A,130,0.2137404580152671,28,131,42,60,1,-75,0.4,False
4740,1GH9,A,71,4775,1DUJ,A,187,0.201058201058201,38,189,31,118,2,-113,0.4,False
4740,1GH9,A,71,4779,1PLO,A,122,0.224,28,125,40,54,3,-69,0.4,False
4740,1GH9,A,71,4791,1JR6,A,138,0.2071428571428571,29,140,40,69,2,-82,0.4,False
4740,1GH9,A,71,4797,1KD6,A,179,0.2011173184357542,36,179,35,108,0,-107,0.4,False
4740,1GH9,A,71,4814,1LS4,A,164,0.1867469879518072,31,166,38,95,2,-104,0.4,False
4740,1GH9,A,71,4825,1M58,A,106,0.247787610619469,28,113,36,42,7,-57,0.4,False
4740,1GH9,A,71,4841,1E91,A,85,0.2708333333333333,26,96,34,25,11,-44,0.4,False
4751,1IVM,A,130,4752,1J9I,A,68,0.2290076335877862,30,131,37,1,63,-71,0.4,False
4751,1IVM,A,130,4757,1DV0,A,45,0.1969696969696969,26,132,17,2,87,-80,0.4,False
4751,1IVM,A,130,4759,1QPU,A,106,0.25,36,144,56,14,38,-72,0.4,False
4751,1IVM,A,130,4771,1S62,A,102,0.2631578947368421,35,133,64,3,31,-63,0.4,False
4751,1IVM,A,130,4781,1F6U,A,55,0.183206106870229,24,131,30,1,76,-83,0.4,False
4751,1IVM,A,130,4792,2AN7,A,83,0.2105263157894736,28,133,52,3,50,-77,0.4,False
4751,1IVM,A,130,4829,1JXS,A,98,0.2447552447552447,35,143,50,13,45,-73,0.4,False
4751,1IVM,A,130,4833,1G6E,A,87,0.271523178807947,41,151,25,21,64,-69,0.4,False
4752,1J9I,A,68,4775,1DUJ,A,187,0.1818181818181818,34,187,34,119,0,-119,0.4,False
4752,1J9I,A,68,4779,1PLO,A,122,0.232,29,125,36,57,3,-67,0.4,False
4752,1J9I,A,68,4791,1JR6,A,138,0.2028985507246377,28,138,40,70,0,-82,0.4,False
4752,1J9I,A,68,4797,1KD6,A,179,0.2087912087912088,38,182,27,114,3,-106,0.4,False
4752,1J9I,A,68,4814,1LS4,A,164,0.1939393939393939,32,165,35,97,1,-101,0.4,False
4752,1J9I,A,68,4825,1M58,A,106,0.2660550458715596,29,109,36,41,3,-51,0.4,False
4752,1J9I,A,68,4841,1E91,A,85,0.2717391304347826,25,92,36,24,7,-42,0.4,False
4757,1DV0,A,45,4775,1DUJ,A,187,0.1497326203208556,28,187,17,142,0,-131,0.4,False
4757,1DV0,A,45,4779,1PLO,A,122,0.1639344262295081,20,122,25,77,0,-82,0.4,False
4757,1DV0,A,45,4791,1JR6,A,138,0.1726618705035971,24,139,20,94,1,-91,0.4,False
4757,1DV0,A,45,4797,1KD6,A,179,0.1452513966480447,26,179,19,134,0,-127,0.4,False
4757,1DV0,A,45,4814,1LS4,A,164,0.1757575757575757,29,165,15,120,1,-107,0.4,False
4757,1DV0,A,45,4825,1M58,A,106,0.2222222222222222,24,108,19,63,2,-60,0.4,False
4757,1DV0,A,45,4841,1E91,A,85,0.2727272727272727,24,88,18,43,3,-40,0.4,False
4759,1QPU,A,106,4775,1DUJ,A,187,0.233160621761658,45,193,55,87,6,-103,0.4,False
4759,1QPU,A,106,4779,1PLO,A,122,0.2279411764705882,31,136,61,30,14,-74,0.4,False
4759,1QPU,A,106,4791,1JR6,A,138,0.2430555555555555,35,144,65,38,6,-74,0.4,False
4759,1QPU,A,106,4797,1KD6,A,179,0.2349726775956284,43,183,59,77,4,-97,0.4,False
4759,1QPU,A,106,4814,1LS4,A,164,0.2738095238095238,46,168,56,62,4,-76,0.4,False
4759,1QPU,A,106,4825,1M58,A,106,0.2419354838709677,30,124,58,18,18,-64,0.4,False
4759,1QPU,A,106,4841,1E91,A,85,0.2672413793103448,31,116,44,10,31,-54,0.4,False
4771,1S62,A,102,4775,1DUJ,A,187,0.2323232323232323,46,198,45,96,11,-106,0.4,False
4771,1S62,A,102,4779,1PLO,A,122,0.2213740458015267,29,131,64,29,9,-73,0.4,False
4771,1S62,A,102,4791,1JR6,A,138,0.2567567567567567,38,148,54,46,10,-72,0.4,False
4771,1S62,A,102,4797,1KD6,A,179,0.2404371584699453,44,183,54,81,4,-95,0.4,False
4771,1S62,A,102,4814,1LS4,A,164,0.2456140350877192,42,171,53,69,7,-87,0.4,False
4771,1S62,A,102,4825,1M58,A,106,0.246031746031746,31,126,51,24,20,-64,0.4,False
4771,1S62,A,102,4841,1E91,A,85,0.2293577981651376,25,109,53,7,24,-59,0.4,False
4775,1DUJ,A,187,4781,1F6U,A,55,0.1657754010695187,31,187,24,0,132,-125,0.4,False
4775,1DUJ,A,187,4792,2AN7,A,83,0.2074468085106383,39,188,43,1,105,-110,0.4,False
4775,1DUJ,A,187,4829,1JXS,A,98,0.225130890052356,43,191,51,4,93,-105,0.4,False
4775,1DUJ,A,187,4833,1G6E,A,87,0.2157894736842105,41,190,43,3,103,-108,0.4,False
4779,1PLO,A,122,4781,1F6U,A,55,0.2177419354838709,27,124,26,2,69,-70,0.4,False
4779,1PLO,A,122,4792,2AN7,A,83,0.2093023255813953,27,129,49,7,46,-75,0.4,False
4779,1PLO,A,122,4829,1JXS,A,98,0.2421875,31,128,61,6,30,-66,0.4,False
4779,1PLO,A,122,4833,1G6E,A,87,0.2137404580152671,28,131,50,9,44,-75,0.4,False
4781,1F6U,A,55,4791,1JR6,A,138,0.1654676258992805,23,139,31,84,1,-93,0.4,False
4781,1F6U,A,55,4797,1KD6,A,179,0.1538461538461538,28,182,24,127,3,-126,0.4,False
4781,1F6U,A,55,4814,1LS4,A,164,0.1463414634146341,24,164,31,109,0,-116,0.4,False
4781,1F6U,A,55,4825,1M58,A,106,0.2407407407407407,26,108,27,53,2,-56,0.4,False
4781,1F6U,A,55,4841,1E91,A,85,0.2045454545454545,18,88,34,33,3,-52,0.4,False
4791,1JR6,A,138,4792,2AN7,A,83,0.2447552447552447,35,143,43,5,60,-73,0.4,False
4791,1JR6,A,138,4829,1JXS,A,98,0.2377622377622377,34,143,59,5,45,-75,0.4,False
4791,1JR6,A,138,4833,1G6E,A,87,0.2551724137931034,37,145,43,7,58,-71,0.4,False
4792,2AN7,A,83,4797,1KD6,A,179,0.2258064516129032,42,186,34,103,7,-102,0.4,False
4792,2AN7,A,83,4814,1LS4,A,164,0.2275449101796407,38,167,42,84,3,-91,0.4,False
4792,2AN7,A,83,4825,1M58,A,106,0.2758620689655172,32,116,41,33,10,-52,0.4,False
4792,2AN7,A,83,4841,1E91,A,85,0.26,26,100,42,17,15,-48,0.4,False
4797,1KD6,A,179,4829,1JXS,A,98,0.2282608695652173,42,184,51,5,86,-100,0.4,False
4797,1KD6,A,179,4833,1G6E,A,87,0.2307692307692307,42,182,42,3,95,-98,0.4,False
4814,1LS4,A,164,4829,1JXS,A,98,0.2573099415204678,44,171,47,7,73,-83,0.4,False
4814,1LS4,A,164,4833,1G6E,A,87,0.2352941176470588,40,170,41,6,83,-90,0.4,False
4825,1M58,A,106,4829,1JXS,A,98,0.2764227642276423,34,123,47,17,25,-55,0.4,False
4825,1M58,A,106,4833,1G6E,A,87,0.2735042735042735,32,117,44,11,30,-53,0.4,False
4829,1JXS,A,98,4841,1E91,A,85,0.2592592592592592,28,108,47,10,23,-52,0.4,False
4833,1G6E,A,87,4841,1E91,A,85,0.2429906542056074,26,107,39,20,22,-55,0.4,False
